entity_id,legacy_id,entity_class,entity_subtype,legacy_subtype,collections,preferred_name_el,preferred_name_en,ancient_name_grc,description_el,description_en,sanctuary_scope,sanctuary_setting,sanctuary_function_tags,ancient_region_authority_id,temporal_precision,location_certainty,record_confidence,review_state,translation_status,data_version,source_origin,last_reviewed,reviewer
sanctuary-akragas-concordia-temple-sanctuary,sanctuary-akragas-concordia-temple-sanctuary,sanctuary,cult_place,urban,sanctuary,Ναός της Ομόνοιας στον Ακράγαντα,Temple of Concordia at Akragas,,Εξαιρετικά διατηρημένος δωρικός ναός στην ιερή ζώνη του Ακράγαντα· η συμβατική ονομασία «Ομόνοια» δεν αποδίδει βέβαιη αρχαία θεότητα.,An exceptionally well-preserved Doric temple in the sacred zone of Akragas; the conventional name ‘Concordia’ does not identify its ancient deity with certainty.,,urban,,region-sikelia,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-alexandria-serapeum,sanctuary-alexandria-serapeum,sanctuary,cult_place,urban,sanctuary,Σεραπείο Αλεξάνδρειας,Serapeum of Alexandria,Σαραπεῖον,"Μεγάλο πτολεμαϊκό και ρωμαϊκό ιερό του συγκρητικού θεού Σάραπι, καταστραμμένο στο πλαίσιο των θρησκευτικών συγκρούσεων του 391 μ.Χ.","A major Ptolemaic and Roman sanctuary of the syncretic god Sarapis, destroyed amid the religious conflicts of 391 CE.",,urban,,region-aigyptos,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-amyklaion-apollo-sanctuary,sanctuary-amyklaion-apollo-sanctuary,sanctuary,cult_place,rural,sanctuary,Αμυκλαίο,Amyklaion Sanctuary of Apollo,Ἀμύκλαι,Λακωνικό ιερό με κολοσσιαίο ξόανο του Απόλλωνα και τον περίτεχνο Θρόνο των Αμυκλών γύρω από τον τάφο του Υακίνθου.,A Laconian sanctuary with a colossal xoanon of Apollo and the elaborate Throne of Apollo at Amyclae surrounding the tomb of Hyakinthos.,,rural,,region-lakonia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-aphrodisias-aphrodite-sanctuary,sanctuary-aphrodisias-aphrodite-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αφροδίτης στην Αφροδισιάδα,Sanctuary of Aphrodite at Aphrodisias,Ἀφροδίτης ἱερόν,"Η καρδιά της πόλης, με ελληνιστικό-ρωμαϊκό ιωνικό ναό και ιδιαίτερο λατρευτικό άγαλμα, μετατράπηκε σε εκκλησία γύρω στο 500 μ.Χ.","The heart of the city, with a Hellenistic-Roman Ionic temple and a special cult statue, was turned into a church around 500 AD.",,urban,,region-karia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-apollonia-pontica-apollo-ietros-sanctuary,sanctuary-apollonia-pontica-apollo-ietros-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό του Απόλλωνα Ιητρού στην Απολλωνία Ποντική,Sanctuary of Apollo Ietros at Apollonia Pontica,Ἀπόλλων Ἰητρός,"Κύρια πολιτειακή λατρεία της αποικίας, συνδεδεμένη με κολοσσιαίο χάλκινο άγαλμα· η ακριβής θέση του ναού στο νησί παραμένει υπό συζήτηση.","Main state cult of the colony, associated with a colossal bronze statue; the temple's exact location on the island remains debated.",,urban,,region-thrake,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-argive-heraion,sanctuary-argive-heraion,sanctuary,cult_place,rural,sanctuary,Αργείο Ηραίο,Argive Heraion,Ἡραῖον τὸ Ἀργεῖον,"Μείζον εξωαστικό ιερό της Ήρας για το Άργος και την Αργολίδα, με άνδηρα, ναούς, στοές και πλούσιες αναθήσεις.","A major extra-urban sanctuary of Hera serving Argos and Argolis, with terraces, temples, stoas and rich dedications.",,rural,,region-argolida,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-athens-acropolis-sacred-center,sanctuary-athens-acropolis-sacred-center,sanctuary,cult_place,urban,sanctuary,Ιερό κέντρο της Ακρόπολης Αθηνών,Sacred Center of the Athenian Acropolis,Ἀκρόπολις Ἀθηνῶν,"Οχυρός βράχος που εξελίχθηκε σε κύριο ιερό κέντρο της Αθήνας, με Παρθενώνα, Ερέχθειο, Προπύλαια και πολλαπλά τεμένη.","A fortified rock that became Athens’ principal sacred centre, with the Parthenon, Erechtheion, Propylaia and multiple sacred precincts.",,urban,,region-attike,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-bassae-apollo-epikourios,sanctuary-bassae-apollo-epikourios,sanctuary,cult_place,rural,sanctuary,Ναός Επικουρίου Απόλλωνα στις Βάσσες,Temple of Apollo Epikourios at Bassae,Βάσσαι,"Ορεινό ιερό των Φιγαλείων με τον περίφημο ναό του 5ου αιώνα π.Χ., που συνδυάζει δωρικά, ιωνικά και κορινθιακά στοιχεία.","A mountain sanctuary of the Phigaleians with the celebrated fifth-century BCE temple combining Doric, Ionic and Corinthian elements.",,rural,,region-arkadia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-brauron-artemis-sanctuary,sanctuary-brauron-artemis-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό της Αρτέμιδος στη Βραυρώνα,Sanctuary of Artemis at Brauron,Βραυρών,"Ιερό συνδεδεμένο με τη μετάβαση των κοριτσιών στην ενηλικίωση, γνωστό για τη στοά, τον ναό και τις τελετές των άρκτων. Η έναρξη εδώ αφορά την οργανωμένη λατρεία μετά το κενό που ακολούθησε την Εποχή του Χαλκού.","Sanctuary associated with the transition of girls to adulthood, known for its portico, temple and bear ceremonies. The beginning here concerns organized worship after the gap that followed the Bronze Age.",,rural,,region-attike,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-chersonesos-parthenos-sanctuary,sanctuary-chersonesos-parthenos-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Παρθένου στη Χερσόνησο,Sanctuary of Parthenos at Tauric Chersonesos,Παρθένου ἱερόν,"Κεντρική πολιούχος λατρεία της Ταυρικής Χερσονήσου· το ιερό τοποθετείται στην ακρόπολη, αλλά το ακριβές περίγραμμα δεν έχει αποκατασταθεί με βεβαιότητα.","Central patron cult of the Tauric Peninsula; the sanctuary is placed on the acropolis, but the exact outline has not been established with certainty.",,urban,,region-tayrike,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-claros-apollo-oracle,sanctuary-claros-apollo-oracle,sanctuary,oracle,oracle,sanctuary,Μαντείο του Απόλλωνα στην Κλάρο,Oracle of Apollo at Claros,Κλάρος,"Μαντικό ιερό υπό τον έλεγχο της Κολοφώνας, με υπόγειο χρησμοδοτικό χώρο και μακρά δράση έως την ύστερη αρχαιότητα.","An oracular sanctuary controlled by Colophon, with a subterranean chamber for consultation and a long history extending into Late Antiquity.",,,oracle,region-ionia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-crete-idaion-antron,sanctuary-crete-idaion-antron,sanctuary,cave_sanctuary,cave,sanctuary,Ιδαίο Άντρο,Idaean Cave Sanctuary,Ἰδαῖον Ἄντρον,Ιερό σπήλαιο του Ψηλορείτη με λατρευτική χρήση από τη μινωική εποχή έως τους ρωμαϊκούς χρόνους και παράδοση ανατροφής του Δία.,Sacred cave of Psiloritis with cult use from the Minoan era to Roman times and a tradition of raising Zeus.,,cave,,region-krete,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-crete-iuktas-peak-sanctuary,sanctuary-crete-iuktas-peak-sanctuary,sanctuary,peak_sanctuary,peak,sanctuary,Ιερό κορυφής Γιούχτα,Iuktas Peak Sanctuary,Ἰυκτός,Μινωικό ιερό κορυφής που εξυπηρετούσε την περιοχή της Κνωσού και χρησιμοποιήθηκε σε όλη σχεδόν την Εποχή του Χαλκού.,Minoan summit sanctuary that served the Knossos area and was used throughout almost the entire Bronze Age.,,peak,,region-krete,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-croton-hera-lacinia-sanctuary,sanctuary-croton-hera-lacinia-sanctuary,sanctuary,cult_place,federal,sanctuary,Ιερό της Ήρας Λακινίας,Sanctuary of Hera Lacinia,Ἡραῖον Λακίνιον,"Μεγάλο παράκτιο ιερό της επικράτειας του Κρότωνα και σημείο αναφοράς των Ιταλιωτών, σήμερα γνωστό από τη μοναδική όρθια κολόνα του ναού.","Great coastal sanctuary of the territory of Croton and reference point of the Italians, known today by the unique standing pillar of the temple.",federal,,,region-brettia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-cyrene-apollo-sanctuary,sanctuary-cyrene-apollo-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό του Απόλλωνα στην Κυρήνη,Sanctuary of Apollo at Cyrene,Ἀπόλλωνος Καρνείου ἱερόν,"Το αρχαιότερο μεγάλο ιερό της Κυρήνης σε κοιλάδα με πηγή, ναούς, βωμούς και κτίρια που αναπτύχθηκαν από την αρχαϊκή έως τη ρωμαϊκή εποχή.","The oldest large sanctuary of Cyrene in a valley with a spring, temples, altars and buildings developed from the Archaic to the Roman era.",,urban,,region-kyrenaike,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-cyrene-zeus-sanctuary,sanctuary-cyrene-zeus-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό του Διός στην Κυρήνη,Temple of Zeus at Cyrene,Διὸς ἱερόν,"Μνημειακός δωρικός ναός του Δία στην Κυρήνη, από τους μεγαλύτερους του ελληνικού κόσμου, με ελληνιστικές και ρωμαϊκές ανακατασκευές.","Monumental Doric temple of Zeus in Kyrenia, one of the largest in the Greek world, with Hellenistic and Roman reconstructions.",,urban,,region-kyrenaike,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-delos-apollo-sanctuary,sanctuary-delos-apollo-sanctuary,sanctuary,cult_place,panhellenic,sanctuary,Ιερό του Απόλλωνα στη Δήλο,Sanctuary of Apollo on Delos,Δῆλος,"Μεγάλο νησιωτικό ιερό στο μυθικό γενέθλιο τόπο του Απόλλωνα και της Αρτέμιδος, με ναούς, θησαυρούς και μνημειακή πομπική διαδρομή.","A major island sanctuary at the mythical birthplace of Apollo and Artemis, with temples, treasuries and a monumental processional way.",panhellenic,,,region-kyklades,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-delphi-apollo-sanctuary,sanctuary-delphi-apollo-sanctuary,sanctuary,oracle,panhellenic_oracle,sanctuary,Ιερό του Απόλλωνα στους Δελφούς,Sanctuary of Apollo at Delphi,Δελφοί,"Πανελλήνιο ιερό και μαντείο του Απόλλωνα, οργανωμένο γύρω από τον ναό, την Κασταλία και τους θησαυρούς των πόλεων.","Panhellenic sanctuary and oracle of Apollo, organized around the temple, Castalia and the treasures of the cities.",panhellenic,,oracle,region-phokida,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-delphi-athena-pronaia-sanctuary,sanctuary-delphi-athena-pronaia-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό της Αθηνάς Προναίας στους Δελφούς,Sanctuary of Athena Pronaia at Delphi,Ἀθηνᾶ Προναία,"Ξεχωριστό τέμενος νοτιοανατολικά του ιερού του Απόλλωνα, με διαδοχικούς ναούς, θησαυρούς και τη γνωστή θόλο.","A separate sacred precinct southeast of Apollo’s sanctuary, with successive temples, treasuries and the celebrated Tholos.",,rural,,region-phokida,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-despotiko-apollo-sanctuary,sanctuary-despotiko-apollo-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό του Απόλλωνα στο Δεσποτικό,Sanctuary of Apollo at Despotiko,,"Εκτεταμένο αρχαϊκό νησιωτικό ιερό με ναό, εστιατόρια και βοηθητικά κτίρια, που συνέχισε να χρησιμοποιείται έως τους ρωμαϊκούς χρόνους.","An extensive Archaic island sanctuary with a temple, dining halls and service buildings, used into the Roman period.",,rural,,region-kyklades,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-didyma-apollo-oracle,sanctuary-didyma-apollo-oracle,sanctuary,oracle,oracle,sanctuary,Μαντείο του Απόλλωνα στα Δίδυμα,Oracle of Apollo at Didyma,Δίδυμα,"Μεγάλο μαντείο της Μιλήτου, με ιερή πηγή και γιγαντιαίο ελληνιστικό ναό που έμεινε ημιτελής.","Great oracle of Miletus, with a holy spring and a gigantic Hellenistic temple that was left unfinished.",,,oracle,region-ionia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-dodona-zeus-oracle,sanctuary-dodona-zeus-oracle,sanctuary,oracle,oracle,sanctuary,Μαντείο του Δία στη Δωδώνη,Oracle of Zeus at Dodona,Δωδώνη,Αρχαίο μαντείο όπου οι χρησμοί συνδέονταν με την ιερή δρυ και αργότερα με οργανωμένο συγκρότημα ναών και θεάτρου.,Ancient oracle where the oracles were connected to the sacred oak and later to an organized complex of temples and theater.,,,oracle,region-epeiros,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-eleusis-demeter-sanctuary,sanctuary-eleusis-demeter-sanctuary,sanctuary,mystery_sanctuary,mystery,sanctuary,Ιερό της Δήμητρας στην Ελευσίνα,Sanctuary of Demeter at Eleusis,Ἐλευσίς,"Κέντρο των Ελευσινίων Μυστηρίων, με το Τελεστήριο ως κύριο χώρο μύησης και μακραίωνη λατρευτική συνέχεια.","Centre of the Eleusinian Mysteries, with the Telesterion as the principal initiation hall and a long continuity of cult.",,,mystery,region-attike,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-ephesus-artemis-sanctuary,sanctuary-ephesus-artemis-sanctuary,sanctuary,cult_place,extraurban,sanctuary,Αρτεμίσιο Εφέσου,Artemision of Ephesus,Ἀρτεμίσιον Ἐφέσου,"Εξωαστικό ιερό της Εφέσιας Αρτέμιδος και ένα από τα Επτά Θαύματα, με διαδοχικούς μνημειακούς ιωνικούς ναούς.","The extra-urban sanctuary of Ephesian Artemis and one of the Seven Wonders, with successive monumental Ionic temples.",,extraurban,,region-ionia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-epidauros-asklepios-sanctuary,sanctuary-epidauros-asklepios-sanctuary,sanctuary,healing_sanctuary,healing,sanctuary,Ασκληπιείο Επιδαύρου,Sanctuary of Asklepios at Epidauros,Ἀσκληπιεῖον Ἐπιδαύρου,"Μεγάλο θεραπευτικό ιερό με άβατο, θόλο, ναό, λουτρικές εγκαταστάσεις και θέατρο, προορισμό προσκυνητών από όλο τον ελληνικό κόσμο.","A major healing sanctuary with an abaton, Tholos, temple, bathing facilities and theatre, drawing pilgrims from across the Greek world.",,,healing,region-argolida,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-foce-del-sele-heraion,sanctuary-foce-del-sele-heraion,sanctuary,cult_place,rural,sanctuary,Ηραίο στις εκβολές του Σέλε,Heraion at Foce del Sele,Ἡραῖον Ποσειδωνίας,"Εξωαστικό ιερό της Ποσειδωνίας στις εκβολές του Σέλε, με μεγάλο αρχαϊκό ναό και αφηγηματικές μετόπες.","An extra-urban sanctuary of Poseidonia at the mouth of the Sele, with a large Archaic temple and narrative metopes.",,rural,,region-leykania,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-golgoi-aphrodite-sanctuary,sanctuary-golgoi-aphrodite-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αφροδίτης Γολγίας,Sanctuary of Aphrodite Golgia,Γόλγοι,"Σημαντικό κυπριακό ιερό της Αφροδίτης στην επικράτεια των Γόλγων, γνωστό από γλυπτά, επιγραφές και αναθήματα.","An important Cypriot sanctuary of Aphrodite in the territory of Golgoi, known from sculpture, inscriptions and votive offerings.",,urban,,region-kypros,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-gyroulas-demeter-sanctuary,sanctuary-gyroulas-demeter-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό Δήμητρας και Απόλλωνα στον Γύρουλα,Sanctuary of Demeter and Apollo at Gyroulas,,"Αγροτικό ιερό με μαρμάρινο αρχαϊκό ναό, ιδιαίτερα σημαντικό για την πρώιμη ιωνική αρχιτεκτονική των Κυκλάδων.","Rural sanctuary with a marble archaic temple, particularly important for the early Ionic architecture of the Cyclades.",,rural,,region-kyklades,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-hierapolis-ploutonion,sanctuary-hierapolis-ploutonion,sanctuary,oracle,oracle,sanctuary,Πλουτώνιο Ιεράπολης,Ploutonion at Hierapolis,Πλουτώνιον,"Περιφραγμένο χθόνιο ιερό πάνω σε σπήλαιο που εκπέμπει διοξείδιο του άνθρακα, συνδεδεμένο με χρησμούς και τελετουργικές επιδείξεις.","Walled chthonic sanctuary atop a carbon dioxide-emitting cave, associated with oracles and ritual displays.",,,oracle,region-phrygia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-histria-sacred-zone,sanctuary-histria-sacred-zone,sanctuary,cult_place,urban,sanctuary,Ιερή ζώνη της Ιστρίας,Sacred Zone of Histria,Ἰστρίη,Αστική ιερή ζώνη της μιλησιακής αποικίας με διαδοχικούς ναούς· το σημείο αντιστοιχεί προσεγγιστικά στο αρχαιολογικό σύνολο.,Urban sacred zone of the Milesian colony with successive temples; the site roughly corresponds to the archaeological assemblage.,,urban,,region-skythia-mikra,approximate,medium,medium,needs_review,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-hyria-dionysos-sanctuary,sanctuary-hyria-dionysos-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό του Διονύσου στα Ύρια Νάξου,Sanctuary of Dionysos at Hyria,Ὕρια,"Ιερό με τέσσερις διαδοχικές οικοδομικές φάσεις, σημαντικό για την εξέλιξη της νησιωτικής μνημειακής αρχιτεκτονικής.","Sanctuary with four successive building phases, important for the evolution of the island's monumental architecture.",,rural,,region-kyklades,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-isthmia-poseidon-sanctuary,sanctuary-isthmia-poseidon-sanctuary,sanctuary,cult_place,panhellenic,sanctuary,Ιερό του Ποσειδώνα στα Ίσθμια,Sanctuary of Poseidon at Isthmia,Ἴσθμια,"Πανελλήνιο ιερό στον Ισθμό της Κορίνθου και τόπος τέλεσης των Ισθμίων, με ναό, βωμούς, στάδιο και θέατρο.","A Panhellenic sanctuary on the Isthmus of Corinth and venue of the Isthmian Games, with a temple, altars, stadium and theatre.",panhellenic,,,region-korinthia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-kalapodi-artemis-apollo-sanctuary,sanctuary-kalapodi-artemis-apollo-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό Αρτέμιδος και Απόλλωνα στο Καλαπόδι,Sanctuary of Artemis and Apollo at Kalapodi,Ἄβαι,"Πολυστρωματικό ιερό κοντά στις αρχαίες Άβες, με εξαιρετικά μακρά ακολουθία λατρείας από τη μυκηναϊκή έως τη ρωμαϊκή εποχή.","A multi-layered sanctuary near ancient Abai, with an exceptionally long sequence of cult activity from the Mycenaean through the Roman period.",,rural,,region-phokida,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-kos-asklepieion,sanctuary-kos-asklepieion,sanctuary,healing_sanctuary,healing,sanctuary,Ασκληπιείο Κω,Asklepieion of Kos,Ἀσκληπιεῖον Κῷον,"Μεγάλο θεραπευτικό ιερό σε τρία άνδηρα, συνδεδεμένο με την ιατρική παράδοση της Κω και πανελλήνιες γιορτές.","A major healing sanctuary arranged on three terraces, associated with the medical tradition of Kos and Panhellenic festivals.",,,healing,region-dodekanesa,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-kourion-apollo-hylates-sanctuary,sanctuary-kourion-apollo-hylates-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό του Απόλλωνα Υλάτη,Sanctuary of Apollo Hylates,Ἀπόλλων Ὑλάτης,"Μεγάλο κυπριακό ιερό βορειοδυτικά του Κουρίου, με αρχαϊκές απαρχές και μνημειακή ρωμαϊκή αναμόρφωση.","A major Cypriot sanctuary northwest of Kourion, with Archaic origins and a monumental Roman remodelling.",,rural,,region-kypros,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-labraunda-zeus-sanctuary,sanctuary-labraunda-zeus-sanctuary,sanctuary,cult_place,federal,sanctuary,Ιερό του Διός στα Λάβρανδα,Sanctuary of Zeus at Labraunda,Λάβρανδα,"Ορεινό καρικό ιερό με μνημειακές κλίμακες, ανδρώνες και ναό, ιδιαίτερα ανεπτυγμένο από τη δυναστεία των Εκατομνιδών.","A mountain sanctuary in Caria with monumental stairways, banqueting halls and a temple, developed especially under the Hecatomnid dynasty.",federal,,,region-karia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-lagina-hekate-sanctuary,sanctuary-lagina-hekate-sanctuary,sanctuary,cult_place,extraurban,sanctuary,Εκάτειο Λαγίνων,Sanctuary of Hekate at Lagina,Ἑκάτειον,"Μνημειακό ιερό της Εκάτης, συνδεδεμένο με τη Στρατονίκεια μέσω ιεράς οδού και γνωστό για τη ζωφόρο του ύστερου 2ου αιώνα π.Χ.",A monumental sanctuary of Hecate connected to Stratonikeia by a sacred road and known for its late-second-century BCE frieze.,,extraurban,,region-karia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-lemnos-kabeirion,sanctuary-lemnos-kabeirion,sanctuary,mystery_sanctuary,mystery,sanctuary,Καβείριο Λήμνου,Kabeirion of Lemnos,Καβείριον,"Μυστηριακό ιερό απέναντι από την Ηφαιστία, με τελεστήρια διαδοχικών περιόδων και λατρεία συνδεδεμένη με τους Καβείρους.","A mystery sanctuary opposite Hephaistia, with initiation halls of successive periods and a cult associated with the Kabeiroi.",,,mystery,region-boreio-aigaio,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-letoon-lycian-sanctuary,sanctuary-letoon-lycian-sanctuary,sanctuary,cult_place,federal,sanctuary,Λητώο της Λυκίας,Letoon Sanctuary,Λητῷον,"Ομοσπονδιακό ιερό των Λυκίων κοντά στην Ξάνθο, με τρεις κύριους ναούς, ιερή πηγή και επιγραφές σε πολλές γλώσσες.","Confederate Lycian sanctuary near Xanthos, with three main temples, holy spring and inscriptions in several languages.",federal,,,region-lykia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-lindos-athena-sanctuary,sanctuary-lindos-athena-sanctuary,sanctuary,cult_place,urban,sanctuary,Ιερό της Αθηνάς Λινδίας,Sanctuary of Athena Lindia,Ἀθηνᾶ Λινδία,"Ιερό στην ακρόπολη της Λίνδου, με παλαιότερη λατρεία σε σπήλαιο και μνημειακή ελληνιστική διαμόρφωση με ναό, προπύλαια και στοές.","Sanctuary on the acropolis of Lindos, with earlier worship in a cave and a monumental Hellenistic configuration with a temple, propylaea and arcades.",,urban,,region-rodos,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
sanctuary-locri-mannella-persephone-sanctuary,sanctuary-locri-mannella-persephone-sanctuary,sanctuary,cult_place,rural,sanctuary,Ιερό της Περσεφόνης στη Mannella,Sanctuary of Persephone at Mannella,Περσεφόνειον,"Εξωαστικό ιερό των Λοκρών Επιζεφυρίων, διάσημο για τα ανάγλυφα pinakes και αναθήματα που συνδέονται με γάμο, μετάβαση και χθόνια λατρεία.","An extra-urban sanctuary of Locri Epizephyrii, famous for relief pinakes and offerings associated with marriage, transition and chthonic cult.",,rural,,region-brettia,approximate,high,high,reviewed,machine_assisted_reviewed,1.0.0,archaios_ellinikos_kosmos_entities_v0_1.csv,2026-08-14,Codex-assisted normalization of user research
